opening_date(kor),closing_date(kor),opening_price,closing_price,high_price,low_price,trade_price,trade_volume
2018-02-15 18:00,2018-02-15 19:00,11065000,10924000,11220000,10912000,10924000,2013.004508
2018-02-15 19:00,2018-02-15 20:00,10924000,10904000,10985000,10666000,10903000,2360.035813
2018-02-15 20:00,2018-02-15 21:00,10904000,10846000,10998000,10792000,10846000,813.9887483
2018-02-15 21:00,2018-02-15 22:00,10846000,10948000,10980000,10832000,10948000,544.9736961
2018-02-15 22:00,2018-02-15 23:00,10948000,10889000,10952000,10840000,10876000,486.217525
2018-02-15 23:00,2018-02-16 0:00,10889000,11070000,11088000,10876000,11070000,1051.215555
2018-02-16 0:00,2018-02-16 1:00,11070000,11013000,11076000,10984000,11007000,731.5645591
2018-02-16 1:00,2018-02-16 2:00,11013000,11037000,11036000,10951000,11036000,495.2119496
2018-02-16 2:00,2018-02-16 3:00,11037000,11236000,11237000,11001000,11236000,1054.186654
2018-02-16 3:00,2018-02-16 4:00,11236000,11250000,11423000,11185000,11239000,1164.529321
2018-02-16 4:00,2018-02-16 5:00,11250000,11402000,11459000,11230000,11402000,562.9535265
2018-02-16 5:00,2018-02-16 6:00,11402000,11387000,11429000,11270000,11386000,402.2417284
2018-02-16 6:00,2018-02-16 7:00,11387000,11251000,11410000,11220000,11251000,451.2181476
2018-02-16 7:00,2018-02-16 8:00,11251000,11354000,11420000,11251000,11375000,541.9412921
2018-02-16 8:00,2018-02-16 9:00,11354000,11357000,11430000,11350000,11357000,733.841054
2018-02-16 9:00,2018-02-16 10:00,11357000,11647000,11675000,11357000,11648000,1749.995658
2018-02-16 10:00,2018-02-16 11:00,11647000,11758000,11800000,11531000,11756000,1759.74141
2018-02-16 11:00,2018-02-16 12:00,11758000,11615000,11758000,11581000,11616000,1141.724048
2018-02-16 12:00,2018-02-16 13:00,11615000,11576000,11711000,11510000,11576000,1333.274972
2018-02-16 13:00,2018-02-16 14:00,11576000,11395000,11576000,11287000,11407000,1604.997508
2018-02-16 14:00,2018-02-16 15:00,11395000,11435000,11591000,11394000,11433000,1075.213026
2018-02-16 15:00,2018-02-16 16:00,11435000,11290000,11496000,11290000,11290000,964.7306089
2018-02-16 16:00,2018-02-16 17:00,11290000,11206000,11388000,11205000,11206000,1084.769657
2018-02-16 17:00,2018-02-16 18:00,11206000,11370000,11401000,11170000,11370000,1138.816529
2018-02-16 18:00,2018-02-16 19:00,11370000,11284000,11432000,11280000,11284000,628.8759506
2018-02-16 19:00,2018-02-16 20:00,11284000,11271000,11358000,11251000,11270000,667.7413176
2018-02-16 20:00,2018-02-16 21:00,11271000,11241000,11278000,11151000,11241000,999.8551047
2018-02-16 21:00,2018-02-16 22:00,11241000,11237000,11287000,11176000,11237000,805.48335
2018-02-16 22:00,2018-02-16 23:00,11237000,11229000,11340000,11215000,11229000,737.0266165
2018-02-16 23:00,2018-02-17 0:00,11229000,11361000,11444000,11222000,11357000,993.0582053
2018-02-17 0:00,2018-02-17 1:00,11361000,11357000,11448000,11353000,11357000,744.8436202
2018-02-17 1:00,2018-02-17 2:00,11357000,11380000,11421000,11330000,11381000,469.122121
2018-02-17 2:00,2018-02-17 3:00,11380000,11357000,11396000,11330000,11358000,253.4789408
2018-02-17 3:00,2018-02-17 4:00,11357000,11293000,11357000,11255000,11293000,306.9827595
2018-02-17 4:00,2018-02-17 5:00,11293000,11305000,11330000,11260000,11305000,187.2921349
2018-02-17 5:00,2018-02-17 6:00,11305000,11326000,11331000,11290000,11319000,132.1272887
2018-02-17 6:00,2018-02-17 7:00,11326000,11400000,11416000,11320000,11400000,217.3633154
2018-02-17 7:00,2018-02-17 8:00,11400000,11491000,11495000,11372000,11491000,381.801095
2018-02-17 8:00,2018-02-17 9:00,11491000,11452000,11524000,11428000,11462000,906.4366858
2018-02-17 9:00,2018-02-17 10:00,11452000,11482000,11525000,11400000,11482000,1225.166599
2018-02-17 10:00,2018-02-17 11:00,11482000,11590000,11598000,11463000,11589000,1373.664446
2018-02-17 11:00,2018-02-17 12:00,11590000,11590000,11689000,11583000,11590000,1396.811398
2018-02-17 12:00,2018-02-17 13:00,11590000,11699000,11720000,11590000,11699000,770.117426
2018-02-17 13:00,2018-02-17 14:00,11699000,11813000,11817000,11675000,11814000,1351.820884
2018-02-17 14:00,2018-02-17 15:00,11813000,11760000,11819000,11712000,11760000,922.5605788
2018-02-17 15:00,2018-02-17 16:00,11760000,12001000,12050000,11757000,12001000,2470.631636
2018-02-17 16:00,2018-02-17 17:00,12001000,11951000,12012000,11851000,11951000,2131.746658
2018-02-17 17:00,2018-02-17 18:00,11951000,12090000,12200000,11915000,12090000,2198.272143
2018-02-17 18:00,2018-02-17 19:00,12090000,12058000,12226000,12047000,12059000,2175.910143
2018-02-17 19:00,2018-02-17 20:00,12058000,12044000,12138000,11932000,12042000,2089.317003
2018-02-17 20:00,2018-02-17 21:00,12044000,12134000,12190000,12030000,12132000,1592.644271
2018-02-17 21:00,2018-02-17 22:00,12134000,12042000,12220000,12029000,12042000,2616.28272
2018-02-17 22:00,2018-02-17 23:00,12042000,11925000,12106000,11921000,11922000,1509.624317
2018-02-17 23:00,2018-02-18 0:00,11925000,11830000,11932000,11600000,11830000,3209.967081
2018-02-18 0:00,2018-02-18 1:00,11830000,11942000,11992000,11808000,11942000,1611.455779
2018-02-18 1:00,2018-02-18 2:00,11942000,11981000,11997000,11861000,11979000,1008.316963
2018-02-18 2:00,2018-02-18 3:00,11981000,11998000,12080000,11930000,11998000,734.9810731
2018-02-18 3:00,2018-02-18 4:00,11998000,11982000,12011000,11921000,11982000,410.794863
2018-02-18 4:00,2018-02-18 5:00,11982000,11920000,11985000,11907000,11920000,216.7251464
2018-02-18 5:00,2018-02-18 6:00,11920000,12016000,12050000,11919000,12016000,227.4008488
2018-02-18 6:00,2018-02-18 7:00,12016000,12067000,12077000,12015000,12067000,287.4527968
2018-02-18 7:00,2018-02-18 8:00,12067000,12173000,12199000,12044000,12172000,724.3142826
2018-02-18 8:00,2018-02-18 9:00,12173000,12300000,12318000,12170000,12300000,1790.239817
2018-02-18 9:00,2018-02-18 10:00,12300000,12439000,12448000,12220000,12439000,2076.886628
2018-02-18 10:00,2018-02-18 11:00,12439000,12634000,12755000,12395000,12633000,3696.754942
2018-02-18 11:00,2018-02-18 12:00,12634000,12601000,12743000,12571000,12601000,2056.747385
2018-02-18 12:00,2018-02-18 13:00,12601000,12392000,12649000,12351000,12395000,3088.62784
2018-02-18 13:00,2018-02-18 14:00,12392000,12504000,12540000,12358000,12504000,1810.283066
2018-02-18 14:00,2018-02-18 15:00,12504000,12026000,12520000,12025000,12025000,3755.28529
2018-02-18 15:00,2018-02-18 16:00,12026000,12059000,12310000,12003000,12055000,2652.633373
2018-02-18 16:00,2018-02-18 17:00,12059000,12199000,12226000,12020000,12199000,1472.009545
2018-02-18 17:00,2018-02-18 18:00,12199000,11890000,12224000,11841000,11890000,1755.579907
2018-02-18 18:00,2018-02-18 19:00,11890000,11551000,11975000,11522000,11551000,3573.107654
2018-02-18 19:00,2018-02-18 20:00,11551000,11992000,12011000,11551000,11994000,3611.594252
2018-02-18 20:00,2018-02-18 21:00,11992000,12085000,12122000,11895000,12080000,2181.831028
2018-02-18 21:00,2018-02-18 22:00,12085000,11967000,12085000,11765000,11967000,1902.27799
2018-02-18 22:00,2018-02-18 23:00,11967000,12054000,12180000,11910000,12054000,2195.050454
2018-02-18 23:00,2018-02-19 0:00,12054000,12239000,12240000,12015000,12240000,1293.196891
2018-02-19 0:00,2018-02-19 1:00,12239000,12153000,12400000,12068000,12160000,2121.746902
2018-02-19 1:00,2018-02-19 2:00,12153000,12105000,12213000,11979000,12102000,1137.359382
2018-02-19 2:00,2018-02-19 3:00,12105000,12260000,12264000,12103000,12264000,565.3565518
2018-02-19 3:00,2018-02-19 4:00,12260000,12241000,12287000,12124000,12241000,408.0612358
2018-02-19 4:00,2018-02-19 5:00,12241000,12330000,12340000,12182000,12330000,307.4123137
2018-02-19 5:00,2018-02-19 6:00,12330000,12293000,12340000,12265000,12293000,243.3304271
2018-02-19 6:00,2018-02-19 7:00,12293000,12322000,12336000,12189000,12320000,318.7685784
2018-02-19 7:00,2018-02-19 8:00,12322000,12133000,12350000,12104000,12133000,610.6823957
2018-02-19 8:00,2018-02-19 9:00,12133000,11966000,12134000,11910000,11966000,1328.614478
2018-02-19 9:00,2018-02-19 10:00,11966000,12007000,12084000,11877000,12010000,1306.813236
2018-02-19 10:00,2018-02-19 11:00,12007000,12175000,12175000,11975000,12175000,1030.849669
2018-02-19 11:00,2018-02-19 12:00,12175000,12063000,12189000,11980000,12063000,884.1466357
2018-02-19 12:00,2018-02-19 13:00,12063000,12044000,12124000,12020000,12044000,516.6960016
2018-02-19 13:00,2018-02-19 14:00,12044000,12049000,12092000,12038000,12049000,512.1685178
2018-02-19 14:00,2018-02-19 15:00,12049000,11922000,12080000,11862000,11922000,1153.568522
2018-02-19 15:00,2018-02-19 16:00,11922000,11988000,12000000,11910000,11988000,624.0458951
2018-02-19 16:00,2018-02-19 17:00,11988000,12179000,12259000,11988000,12172000,2019.86399
2018-02-19 17:00,2018-02-19 18:00,12179000,12207000,12252000,12108000,12207000,1232.259177
2018-02-19 18:00,2018-02-19 19:00,12207000,12307000,12328000,12161000,12307000,1306.683487
2018-02-19 19:00,2018-02-19 20:00,12307000,12250000,12397000,12235000,12258000,1857.750677
2018-02-19 20:00,2018-02-19 21:00,12250000,12310000,12337000,12227000,12312000,962.3003659
2018-02-19 21:00,2018-02-19 22:00,12310000,12290000,12372000,12267000,12287000,891.7823527
2018-02-19 22:00,2018-02-19 23:00,12290000,12305000,12319000,12212000,12305000,874.8749756
2018-02-19 23:00,2018-02-20 0:00,12305000,12322000,12340000,12279000,12321000,979.1702743
2018-02-20 0:00,2018-02-20 1:00,12322000,12480000,12520000,12318000,12480000,1856.360288
2018-02-20 1:00,2018-02-20 2:00,12480000,12440000,12567000,12415000,12449000,1090.521438
2018-02-20 2:00,2018-02-20 3:00,12440000,12382000,12479000,12355000,12380000,721.6598541
2018-02-20 3:00,2018-02-20 4:00,12382000,12462000,12502000,12380000,12461000,343.766794
2018-02-20 4:00,2018-02-20 5:00,12462000,12524000,12550000,12455000,12524000,293.0740581
2018-02-20 5:00,2018-02-20 6:00,12524000,12633000,12635000,12482000,12634000,408.0364825
2018-02-20 6:00,2018-02-20 7:00,12633000,12570000,12647000,12541000,12574000,523.609104
2018-02-20 7:00,2018-02-20 8:00,12570000,12581000,12638000,12543000,12581000,654.2022175
2018-02-20 8:00,2018-02-20 9:00,12581000,12649000,12663000,12561000,12649000,655.9478636
2018-02-20 9:00,2018-02-20 10:00,12649000,12945000,12945000,12645000,12945000,2988.210512
2018-02-20 10:00,2018-02-20 11:00,12945000,13036000,13095000,12918000,13036000,2567.88071
2018-02-20 11:00,2018-02-20 12:00,13036000,12945000,13065000,12910000,12945000,1357.742243
2018-02-20 12:00,2018-02-20 13:00,12945000,13026000,13041000,12911000,13026000,869.8822755
2018-02-20 13:00,2018-02-20 14:00,13026000,13082000,13284000,13026000,13092000,1904.062653
2018-02-20 14:00,2018-02-20 15:00,13082000,13132000,13175000,13050000,13130000,972.0898748
2018-02-20 15:00,2018-02-20 16:00,13132000,13289000,13315000,13116000,13287000,1293.176391
2018-02-20 16:00,2018-02-20 17:00,13289000,13239000,13444000,13231000,13241000,2241.376407
2018-02-20 17:00,2018-02-20 18:00,13239000,13117000,13345000,13085000,13117000,2562.896493
2018-02-20 18:00,2018-02-20 19:00,13117000,13145000,13209000,12966000,13145000,2440.293413
2018-02-20 19:00,2018-02-20 20:00,13145000,13199000,13230000,13090000,13199000,1007.272125
2018-02-20 20:00,2018-02-20 21:00,13199000,13196000,13231000,13092000,13196000,978.6485347
2018-02-20 21:00,2018-02-20 22:00,13196000,13242000,13300000,13184000,13242000,1161.918022
2018-02-20 22:00,2018-02-20 23:00,13242000,13362000,13432000,13238000,13365000,1761.440227
2018-02-20 23:00,2018-02-21 0:00,13362000,13402000,13421000,13319000,13402000,1380.608387
2018-02-21 0:00,2018-02-21 1:00,13402000,13345000,13410000,13250000,13347000,1327.523549
2018-02-21 1:00,2018-02-21 2:00,13345000,13506000,13550000,13327000,13509000,1671.974007
2018-02-21 2:00,2018-02-21 3:00,13506000,13755000,13845000,13500000,13757000,1885.931537
2018-02-21 3:00,2018-02-21 4:00,13755000,13685000,13869000,13662000,13684000,1234.498145
2018-02-21 4:00,2018-02-21 5:00,13685000,13700000,13735000,13525000,13700000,860.634587
2018-02-21 5:00,2018-02-21 6:00,13700000,13878000,13882000,13657000,13882000,557.6638395
2018-02-21 6:00,2018-02-21 7:00,13878000,13870000,13920000,13794000,13856000,832.1766004
2018-02-21 7:00,2018-02-21 8:00,13870000,13750000,14149000,13570000,13749000,3357.698888
2018-02-21 8:00,2018-02-21 9:00,13750000,13542000,13838000,13415000,13548000,3799.985352
2018-02-21 9:00,2018-02-21 10:00,13542000,13601000,13650000,13116000,13601000,4872.230063
2018-02-21 10:00,2018-02-21 11:00,13601000,13385000,13650000,13360000,13385000,2431.689985
2018-02-21 11:00,2018-02-21 12:00,13385000,13320000,13432000,13212000,13319000,1842.098136
2018-02-21 12:00,2018-02-21 13:00,13320000,13220000,13409000,13149000,13220000,1407.821052
2018-02-21 13:00,2018-02-21 14:00,13220000,12890000,13220000,12852000,12889000,3249.940792
2018-02-21 14:00,2018-02-21 15:00,12890000,12917000,13095000,12853000,12916000,1756.580862
2018-02-21 15:00,2018-02-21 16:00,12917000,13240000,13275000,12860000,13240000,1746.629699
2018-02-21 16:00,2018-02-21 17:00,13240000,13323000,13333000,13120000,13326000,1417.170717
2018-02-21 17:00,2018-02-21 18:00,13323000,13255000,13351000,13056000,13255000,1543.791424
2018-02-21 18:00,2018-02-21 19:00,13255000,13384000,13410000,13137000,13383000,1282.692232
2018-02-21 19:00,2018-02-21 20:00,13384000,13177000,13412000,13130000,13176000,1644.129896
2018-02-21 20:00,2018-02-21 21:00,13177000,13130000,13248000,13127000,13130000,838.0373121
2018-02-21 21:00,2018-02-21 22:00,13130000,13157000,13202000,13085000,13157000,958.2930636
2018-02-21 22:00,2018-02-21 23:00,13157000,12907000,13248000,12905000,12909000,1974.338077
2018-02-21 23:00,2018-02-22 0:00,12907000,12960000,13030000,12712000,12954000,2782.595208
2018-02-22 0:00,2018-02-22 1:00,12960000,12932000,12987000,12780000,12931000,1268.602443
2018-02-22 1:00,2018-02-22 2:00,12932000,12828000,12960000,12758000,12825000,943.3691934
2018-02-22 2:00,2018-02-22 3:00,12828000,12953000,12962000,12764000,12950000,609.7722074
2018-02-22 3:00,2018-02-22 4:00,12953000,12774000,12998000,12746000,12774000,585.3245154
2018-02-22 4:00,2018-02-22 5:00,12774000,12698000,12799000,12650000,12699000,408.3908926
2018-02-22 5:00,2018-02-22 6:00,12698000,12680000,12760000,12550000,12682000,651.5986058
2018-02-22 6:00,2018-02-22 7:00,12680000,12493000,12730000,12411000,12494000,869.1599612
2018-02-22 7:00,2018-02-22 8:00,12493000,12787000,12853000,12412000,12789000,1367.892087
2018-02-22 8:00,2018-02-22 9:00,12787000,12823000,12919000,12671000,12815000,1185.619903
2018-02-22 9:00,2018-02-22 10:00,12823000,12780000,12870000,12560000,12782000,1391.684207
2018-02-22 10:00,2018-02-22 11:00,12780000,12918000,12930000,12740000,12918000,1341.093608
2018-02-22 11:00,2018-02-22 12:00,12918000,12923000,13031000,12820000,12923000,1498.989406
2018-02-22 12:00,2018-02-22 13:00,12923000,12840000,12959000,12822000,12841000,857.5779748
2018-02-22 13:00,2018-02-22 14:00,12840000,12799000,12847000,12660000,12798000,1135.40723
2018-02-22 14:00,2018-02-22 15:00,12799000,12806000,12920000,12780000,12806000,933.9205791
2018-02-22 15:00,2018-02-22 16:00,12806000,12837000,12905000,12787000,12830000,822.0227369
2018-02-22 16:00,2018-02-22 17:00,12837000,12560000,12843000,12503000,12569000,1678.625925
2018-02-22 17:00,2018-02-22 18:00,12560000,12250000,12630000,12226000,12243000,2126.970791
2018-02-22 18:00,2018-02-22 19:00,12250000,12173000,12450000,12154000,12174000,2434.761116
2018-02-22 19:00,2018-02-22 20:00,12173000,12014000,12234000,11911000,12014000,3728.09459
2018-02-22 20:00,2018-02-22 21:00,12014000,12192000,12235000,12010000,12191000,1932.987255
2018-02-22 21:00,2018-02-22 22:00,12192000,11780000,12287000,11680000,11774000,3595.993635
2018-02-22 22:00,2018-02-22 23:00,11780000,11881000,11911000,11660000,11880000,3645.265538
2018-02-22 23:00,2018-02-23 0:00,11881000,11883000,12080000,11686000,11886000,3235.871637
2018-02-23 0:00,2018-02-23 1:00,11883000,11951000,12087000,11833000,11951000,2199.174572
2018-02-23 1:00,2018-02-23 2:00,11951000,11891000,12030000,11845000,11891000,1023.146756
2018-02-23 2:00,2018-02-23 3:00,11891000,11867000,11920000,11718000,11867000,844.7159501
2018-02-23 3:00,2018-02-23 4:00,11867000,11912000,11950000,11817000,11912000,359.9407949
2018-02-23 4:00,2018-02-23 5:00,11912000,12039000,12049000,11836000,12038000,300.0416791
2018-02-23 5:00,2018-02-23 6:00,12039000,12108000,12110000,11965000,12110000,288.6575873
2018-02-23 6:00,2018-02-23 7:00,12108000,11970000,12150000,11905000,11971000,550.7555363
2018-02-23 7:00,2018-02-23 8:00,11970000,11957000,12048000,11851000,11957000,523.1732865
2018-02-23 8:00,2018-02-23 9:00,11957000,11761000,11967000,11720000,11763000,770.9837798
2018-02-23 9:00,2018-02-23 10:00,11761000,11495000,11780000,11450000,11500000,2556.685636
2018-02-23 10:00,2018-02-23 11:00,11495000,11430000,11506000,11271000,11427000,2464.509698
2018-02-23 11:00,2018-02-23 12:00,11430000,11499000,11576000,11335000,11499000,1798.089891
2018-02-23 12:00,2018-02-23 13:00,11499000,11510000,11529000,11400000,11510000,1104.091942
2018-02-23 13:00,2018-02-23 14:00,11510000,11516000,11680000,11493000,11518000,1768.897755
2018-02-23 14:00,2018-02-23 15:00,11516000,11569000,11716000,11514000,11569000,1467.296541
2018-02-23 15:00,2018-02-23 16:00,11569000,11627000,11634000,11439000,11630000,848.2217066
2018-02-23 16:00,2018-02-23 17:00,11627000,11621000,11663000,11567000,11621000,749.2409599
2018-02-23 17:00,2018-02-23 18:00,11621000,11756000,11888000,11601000,11756000,1622.254862
2018-02-23 18:00,2018-02-23 19:00,11756000,12011000,12160000,11756000,12010000,2819.569974
2018-02-23 19:00,2018-02-23 20:00,12011000,11815000,12090000,11705000,11815000,2460.56893
2018-02-23 20:00,2018-02-23 21:00,11815000,11949000,11986000,11746000,11949000,1615.505895
2018-02-23 21:00,2018-02-23 22:00,11949000,11968000,12024000,11838000,11978000,1317.642509
2018-02-23 22:00,2018-02-23 23:00,11968000,11995000,12039000,11950000,11994000,965.4234192
2018-02-23 23:00,2018-02-24 0:00,11995000,12060000,12170000,11995000,12068000,2221.633255
2018-02-24 0:00,2018-02-24 1:00,12060000,12133000,12144000,12040000,12133000,1038.191279
2018-02-24 1:00,2018-02-24 2:00,12133000,11901000,12142000,11855000,11909000,1584.470486
2018-02-24 2:00,2018-02-24 3:00,11901000,11900000,11943000,11870000,11900000,407.0177011
2018-02-24 3:00,2018-02-24 4:00,11900000,12020000,12040000,11897000,12020000,384.6244005
2018-02-24 4:00,2018-02-24 5:00,12020000,11877000,12036000,11875000,11879000,257.1639541
2018-02-24 5:00,2018-02-24 6:00,11877000,11855000,11879000,11771000,11856000,332.9009219
2018-02-24 6:00,2018-02-24 7:00,11855000,11798000,11872000,11792000,11792000,220.3873007
2018-02-24 7:00,2018-02-24 8:00,11798000,12039000,12039000,11780000,12035000,396.2314194
2018-02-24 8:00,2018-02-24 9:00,12039000,12065000,12103000,11980000,12065000,652.495109
2018-02-24 9:00,2018-02-24 10:00,12065000,12282000,12337000,12065000,12282000,1986.031865
2018-02-24 10:00,2018-02-24 11:00,12282000,12234000,12282000,12160000,12234000,1063.347922
2018-02-24 11:00,2018-02-24 12:00,12234000,12320000,12359000,12216000,12319000,1249.855077
2018-02-24 12:00,2018-02-24 13:00,12320000,12277000,12330000,12185000,12279000,943.4739717
2018-02-24 13:00,2018-02-24 14:00,12277000,12255000,12346000,12250000,12256000,769.3799674
2018-02-24 14:00,2018-02-24 15:00,12255000,12323000,12340000,12220000,12323000,630.2824812
2018-02-24 15:00,2018-02-24 16:00,12323000,12020000,12351000,11950000,12020000,2203.57238
2018-02-24 16:00,2018-02-24 17:00,12020000,11949000,12020000,11649000,11951000,2788.832924
2018-02-24 17:00,2018-02-24 18:00,11949000,11736000,11950000,11714000,11736000,981.7287906
2018-02-24 18:00,2018-02-24 19:00,11736000,11768000,11850000,11733000,11768000,624.4579285
2018-02-24 19:00,2018-02-24 20:00,11768000,11549000,11770000,11463000,11547000,1806.937006
2018-02-24 20:00,2018-02-24 21:00,11549000,11486000,11584000,11450000,11486000,755.9685181
2018-02-24 21:00,2018-02-24 22:00,11486000,11532000,11534000,11412000,11532000,721.7981795
2018-02-24 22:00,2018-02-24 23:00,11532000,11388000,11536000,11325000,11388000,1131.712085
2018-02-24 23:00,2018-02-25 0:00,11388000,11526000,11545000,11337000,11526000,894.4496257
